Codigo;Producto;Cantidad; UnitPrice; Neto; Iva; Total;Despacho;Referencia;;
G91-025P5;SOPORTE DE PLASTICO;1000; 215,84 ; 215.843,46 ; 45.327,13 ; 261.170,59 ;126957A;JUAN60;;
G91-027A5;SOPORTE DE PLASTICO;1000; 215,84 ; 215.843,46 ; 45.327,13 ; 261.170,59 ;126957A;JUAN60;;
G98-005C7;PLASTIC ORNAMENT;720; 296,78 ; 213.685,02 ; 44.873,86 ; 258.558,88 ;126957A;JUAN60;;
G98-022H3;SOPORTE DE PLASTICO;1296; 161,88 ; 209.799,84 ; 44.057,97 ; 253.857,81 ;126957A;JUAN60;;
G91-025L5;SOPORTE DE PLASTICO;1000; 188,86 ; 188.863,03 ; 39.661,24 ; 228.524,26 ;126957A;JUAN60;;
G91-025W5;SOPORTE DE PLASTICO;1000; 188,86 ; 188.863,03 ; 39.661,24 ; 228.524,26 ;126957A;JUAN60;;
G91-026B5;SOPORTE DE PLASTICO;1000; 188,86 ; 188.863,03 ; 39.661,24 ; 228.524,26 ;126957A;JUAN60;;
G91-026E5;SOPORTE DE PLASTICO;1000; 188,86 ; 188.863,03 ; 39.661,24 ; 228.524,26 ;126957A;JUAN60;;
G91-026G5;SOPORTE DE PLASTICO;1000; 188,86 ; 188.863,03 ; 39.661,24 ; 228.524,26 ;126957A;JUAN60;;
G91-026H5;SOPORTE DE PLASTICO;1000; 188,86 ; 188.863,03 ; 39.661,24 ; 228.524,26 ;126957A;JUAN60;;
G91-026Q5;SOPORTE DE PLASTICO;1000; 188,86 ; 188.863,03 ; 39.661,24 ; 228.524,26 ;126957A;JUAN60;;
G91-027B5;SOPORTE DE PLASTICO;1000; 188,86 ; 188.863,03 ; 39.661,24 ; 228.524,26 ;126957A;JUAN60;;
G91-027D5;SOPORTE DE PLASTICO;1000; 188,86 ; 188.863,03 ; 39.661,24 ; 228.524,26 ;126957A;JUAN60;;
G91-027E5;SOPORTE DE PLASTICO;1000; 188,86 ; 188.863,03 ; 39.661,24 ; 228.524,26 ;126957A;JUAN60;;
G91-027H5;SOPORTE DE PLASTICO;1000; 188,86 ; 188.863,03 ; 39.661,24 ; 228.524,26 ;126957A;JUAN60;;
G102-015G3;LUZ LED;720; 242,82 ; 174.833,20 ; 36.714,97 ; 211.548,17 ;126957A;JUAN60;;
G91-023C2;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G91-023D2;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G91-023O5;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G91-025B5;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G91-025O5;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G91-025X2;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G91-025Y2;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G91-025Z5;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G91-026L2;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G91-026Y2;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G91-026Z2;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G91-027C5;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G91-027F5;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G91-027I2;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G91-027Q5;SOPORTE DE PLASTICO;1000; 161,88 ; 161.882,59 ; 33.995,34 ; 195.877,94 ;126957A;JUAN60;;
G102-015H3;LUZ LED;360; 404,71 ; 145.694,33 ; 30.595,81 ; 176.290,14 ;126957A;JUAN60;;
G98-022G3;SOPORTE DE PLASTICO;864; 161,88 ; 139.866,56 ; 29.371,98 ; 169.238,54 ;126957A;JUAN60;;
G99-010E3;SOPORTE DE PLASTICO;4320; 121,36 ; 524.277,61 ; 110.098,30 ; 634.375,90 ;107718R;JUAN57;;
G99-010H3;SOPORTE DE PLASTICO;4320; 121,36 ; 524.277,61 ; 110.098,30 ; 634.375,90 ;107718R;JUAN57;;
G99-021A7;LAMPARA DE ESCRITORIO ;560; 930,43 ; 521.041,33 ; 109.418,68 ; 630.460,00 ;107718R;JUAN57;;
LS-12;HUNTING KNIFE;1200; 424,76 ; 509.714,34 ; 107.040,01 ; 616.754,35 ;107718R;JUAN57;;
G99-017D7;VELA;4200; 121,36 ; 509.714,34 ; 107.040,01 ; 616.754,35 ;107718R;JUAN57;;
G99-017E7;VELA;4200; 121,36 ; 509.714,34 ; 107.040,01 ; 616.754,35 ;107718R;JUAN57;;
G99-017F7;VELA;4200; 121,36 ; 509.714,34 ; 107.040,01 ; 616.754,35 ;107718R;JUAN57;;
LS-5;BRASS KNUCKLES;1500; 323,63 ; 485.442,23 ; 101.942,87 ; 587.385,10 ;107718R;JUAN57;;
G99-017B7;VELA;4200; 113,27 ; 475.733,38 ; 99.904,01 ; 575.637,39 ;107718R;JUAN57;;
LS-1;BRASS KNUCKLES;1000; 444,99 ; 444.988,71 ; 93.447,63 ; 538.436,34 ;107718R;JUAN57;;
LS-4;BRASS KNUCKLES;1000; 444,99 ; 444.988,71 ; 93.447,63 ; 538.436,34 ;107718R;JUAN57;;
G98-011A5;ACCESORIO DE PELO;3000; 141,59 ; 424.761,95 ; 89.200,01 ; 513.961,96 ;107718R;JUAN57;;
G98-011B5;ACCESORIO DE PELO;3000; 141,59 ; 424.761,95 ; 89.200,01 ; 513.961,96 ;107718R;JUAN57;;
G98-012E5;ACCESORIO DE PELO;3000; 141,59 ; 424.761,95 ; 89.200,01 ; 513.961,96 ;107718R;JUAN57;;
G99-025A3;SOPORTE DE PLASTICO;2592; 161,81 ; 419.422,09 ; 88.078,64 ; 507.500,72 ;107718R;JUAN57;;
G99-025G3;SOPORTE DE PLASTICO;2592; 161,81 ; 419.422,09 ; 88.078,64 ; 507.500,72 ;107718R;JUAN57;;
G99-025H3;SOPORTE DE PLASTICO;2592; 161,81 ; 419.422,09 ; 88.078,64 ; 507.500,72 ;107718R;JUAN57;;
G99-025P3;SOPORTE DE PLASTICO;1296; 323,63 ; 419.422,09 ; 88.078,64 ; 507.500,72 ;107718R;JUAN57;;
G99-025I3;SOPORTE DE PLASTICO;3456; 121,36 ; 419.422,09 ; 88.078,64 ; 507.500,72 ;107718R;JUAN57;;
G99-025K3;SOPORTE DE PLASTICO;3456; 121,36 ; 419.422,09 ; 88.078,64 ; 507.500,72 ;107718R;JUAN57;;
G99-025L3;SOPORTE DE PLASTICO;3456; 121,36 ; 419.422,09 ; 88.078,64 ; 507.500,72 ;107718R;JUAN57;;
G94-006C10;SOPORTE DE ACERO;2500; 161,81 ; 404.535,19 ; 84.952,39 ; 489.487,58 ;107718R;JUAN57;;
LS-2;BRASS KNUCKLES;1000; 404,54 ; 404.535,19 ; 84.952,39 ; 489.487,58 ;107718R;JUAN57;;
G99-012D5;COSMETIC BRUSH;1800; 222,49 ; 400.489,84 ; 84.102,87 ; 484.592,70 ;107718R;JUAN57;;
LS-3;BRASS KNUCKLES;1000; 384,31 ; 384.308,43 ; 80.704,77 ; 465.013,20 ;107718R;JUAN57;;
G98-012D5;ACCESORIO DE PELO;3000; 121,36 ; 364.081,67 ; 76.457,15 ; 440.538,82 ;107718R;JUAN57;;
G95-042A5;MANGUERA;750; 485,44 ; 364.081,67 ; 76.457,15 ; 440.538,82 ;107718R;JUAN57;;
G99-025D3;SOPORTE DE PLASTICO;432; 829,30 ; 358.256,36 ; 75.233,84 ; 433.490,20 ;107718R;JUAN57;;
G99-011B10;COSMETIC BRUSH;2520; 141,59 ; 356.800,04 ; 74.928,01 ; 431.728,05 ;107718R;JUAN57;;
G99-012C7;COSMETIC BRUSH;2520; 141,59 ; 356.800,04 ; 74.928,01 ; 431.728,05 ;107718R;JUAN57;;
G99-004A3;SOPORTE DE PLASTICO;2880; 121,36 ; 349.518,40 ; 73.398,86 ; 422.917,27 ;107718R;JUAN57;;
G99-010G3;SOPORTE DE PLASTICO;2880; 121,36 ; 349.518,40 ; 73.398,86 ; 422.917,27 ;107718R;JUAN57;;
G99-025E3;SOPORTE DE PLASTICO;720; 465,22 ; 334.955,14 ; 70.340,58 ; 405.295,72 ;107718R;JUAN57;;
LS-13;HUNTING KNIFE;720; 424,76 ; 305.828,60 ; 64.224,01 ; 370.052,61 ;107718R;JUAN57;;
LS-14;HUNTING KNIFE;720; 424,76 ; 305.828,60 ; 64.224,01 ; 370.052,61 ;107718R;JUAN57;;
LS-15;HUNTING KNIFE;720; 424,76 ; 305.828,60 ; 64.224,01 ; 370.052,61 ;107718R;JUAN57;;
LS-16;HUNTING KNIFE;720; 424,76 ; 305.828,60 ; 64.224,01 ; 370.052,61 ;107718R;JUAN57;;
LS-17;HUNTING KNIFE;720; 424,76 ; 305.828,60 ; 64.224,01 ; 370.052,61 ;107718R;JUAN57;;
LS-18;HUNTING KNIFE;720; 424,76 ; 305.828,60 ; 64.224,01 ; 370.052,61 ;107718R;JUAN57;;
LSX108;HUNTING KNIFE;720; 424,76 ; 305.828,60 ; 64.224,01 ; 370.052,61 ;107718R;JUAN57;;
G99-025F3;SOPORTE DE PLASTICO;720; 424,76 ; 305.828,60 ; 64.224,01 ; 370.052,61 ;107718R;JUAN57;;
G99-025S3;SOPORTE DE PLASTICO;864; 343,85 ; 297.090,64 ; 62.389,04 ; 359.479,68 ;107718R;JUAN57;;
G99-017G4;VELA;2400; 121,36 ; 291.265,34 ; 61.165,72 ; 352.431,06 ;107718R;JUAN57;;
G99-017H4;VELA;2400; 121,36 ; 291.265,34 ; 61.165,72 ; 352.431,06 ;107718R;JUAN57;;
G99-017I4;VELA;2400; 121,36 ; 291.265,34 ; 61.165,72 ; 352.431,06 ;107718R;JUAN57;;
G99-017J4;VELA;2400; 121,36 ; 291.265,34 ; 61.165,72 ; 352.431,06 ;107718R;JUAN57;;
G99-025Q3;SOPORTE DE PLASTICO;1296; 222,49 ; 288.352,68 ; 60.554,06 ; 348.906,75 ;107718R;JUAN57;;
G99-025R3;SOPORTE DE PLASTICO;1296; 222,49 ; 288.352,68 ; 60.554,06 ; 348.906,75 ;107718R;JUAN57;;
G99-025C3;SOPORTE DE PLASTICO;1152; 242,72 ; 279.614,72 ; 58.719,09 ; 338.333,82 ;107718R;JUAN57;;
G99-025M3;SOPORTE DE PLASTICO;864; 303,40 ; 262.138,80 ; 55.049,15 ; 317.187,95 ;107718R;JUAN57;;
G99-025B3;SOPORTE DE PLASTICO;1152; 222,49 ; 256.313,50 ; 53.825,83 ; 310.139,33 ;107718R;JUAN57;;
G95-042B5;MANGUERA;500; 505,67 ; 252.834,49 ; 53.095,24 ; 305.929,74 ;107718R;JUAN57;;
G99-009N3;SOPORTE DE PLASTICO;1900; 121,36 ; 230.585,06 ; 48.422,86 ; 279.007,92 ;107718R;JUAN57;;
G99-009A85;SOPORTE DE PLASTICO;360; 606,80 ; 218.449,00 ; 45.874,29 ; 264.323,29 ;107718R;JUAN57;;
LSX108;HUNTING KNIFE;480; 444,99 ; 213.594,58 ; 44.854,86 ; 258.449,44 ;107718R;JUAN57;;
LSX108;HUNTING KNIFE;480; 424,76 ; 203.885,74 ; 42.816,00 ; 246.701,74 ;107718R;JUAN57;;
G99-009C3;SOPORTE DE PLASTICO;432; 444,99 ; 192.235,12 ; 40.369,38 ; 232.604,50 ;107718R;JUAN57;;
G99-010B3;SOPORTE DE PLASTICO;720; 262,95 ; 189.322,47 ; 39.757,72 ; 229.080,19 ;107718R;JUAN57;;
G99-009O3;SOPORTE DE PLASTICO;1300; 121,36 ; 157.768,72 ; 33.131,43 ; 190.900,16 ;107718R;JUAN57;;
LS-19;HUNTING KNIFE;480; 323,63 ; 155.341,51 ; 32.621,72 ; 187.963,23 ;107718R;JUAN57;;
LS-20;HUNTING KNIFE;480; 323,63 ; 155.341,51 ; 32.621,72 ; 187.963,23 ;107718R;JUAN57;;
G99-009H3;SOPORTE DE PLASTICO;432; 343,85 ; 148.545,32 ; 31.194,52 ; 179.739,84 ;107718R;JUAN57;;
G99-009I3;SOPORTE DE PLASTICO;432; 343,85 ; 148.545,32 ; 31.194,52 ; 179.739,84 ;107718R;JUAN57;;
G99-009A86;SOPORTE DE PLASTICO;360; 404,54 ; 145.632,67 ; 30.582,86 ; 176.215,53 ;107718R;JUAN57;;
G99-009B3;SOPORTE DE PLASTICO;288; 505,67 ; 145.632,67 ; 30.582,86 ; 176.215,53 ;107718R;JUAN57;;
G98-012A5;ACCESORIO DE PELO;1200; 121,36 ; 145.632,67 ; 30.582,86 ; 176.215,53 ;107718R;JUAN57;;
G99-009J3;SOPORTE DE PLASTICO;288; 465,22 ; 133.982,06 ; 28.136,23 ; 162.118,29 ;107718R;JUAN57;;
G99-009G3;SOPORTE DE PLASTICO;432; 303,40 ; 131.069,40 ; 27.524,57 ; 158.593,98 ;107718R;JUAN57;;
G99-009A3;SOPORTE DE PLASTICO;288; 424,76 ; 122.331,44 ; 25.689,60 ; 148.021,04 ;107718R;JUAN57;;
G99-009E3;SOPORTE DE PLASTICO;288; 404,54 ; 116.506,13 ; 24.466,29 ; 140.972,42 ;107718R;JUAN57;;
G99-025O3;SOPORTE DE PLASTICO;940; 121,36 ; 114.078,92 ; 23.956,57 ; 138.035,50 ;107718R;JUAN57;;
G99-025T3;SOPORTE DE PLASTICO;240; 465,22 ; 111.651,71 ; 23.446,86 ; 135.098,57 ;107718R;JUAN57;;
G99-009F3;SOPORTE DE PLASTICO;288; 384,31 ; 110.680,83 ; 23.242,97 ; 133.923,80 ;107718R;JUAN57;;
G99-009D3;SOPORTE DE PLASTICO;288; 364,08 ; 104.855,52 ; 22.019,66 ; 126.875,18 ;107718R;JUAN57;;
G99-009K3;SOPORTE DE PLASTICO;288; 323,63 ; 93.204,91 ; 19.573,03 ; 112.777,94 ;107718R;JUAN57;;
G98-011C5;ACCESORIO DE PELO;620; 121,36 ; 75.243,55 ; 15.801,14 ; 91.044,69 ;107718R;JUAN57;;
G98-003B15;SABLE;1500; 835,38 ; 1.253.076,54 ; 263.146,07 ; 1.516.222,61 ;100101T;JUAN56;;
G98-003A15;SABLE;1500; 655,20 ; 982.805,13 ; 206.389,08 ; 1.189.194,20 ;100101T;JUAN56;;
G95-041A10;TEXTIL WICK;3000; 180,18 ; 540.542,82 ; 113.513,99 ; 654.056,81 ;100101T;JUAN56;;
G95-041C10;TEXTIL WICK;2000; 262,08 ; 524.162,73 ; 110.074,17 ; 634.236,91 ;100101T;JUAN56;;
G98-008A3;SOPORTE DE PLASTICO;4320; 114,66 ; 495.333,78 ; 104.020,09 ; 599.353,88 ;100101T;JUAN56;;
G95-041B10;TEXTIL WICK;2500; 196,56 ; 491.402,56 ; 103.194,54 ; 594.597,10 ;100101T;JUAN56;;
G97-026G10;SOPORTE DE PLASTICO;5000; 98,28 ; 491.402,56 ; 103.194,54 ; 594.597,10 ;100101T;JUAN56;;
G97-026M10;SOPORTE DE PLASTICO;5000; 98,28 ; 491.402,56 ; 103.194,54 ; 594.597,10 ;100101T;JUAN56;;
G97-017E2;STEEL MOULD;1440; 294,84 ; 424.571,81 ; 89.160,08 ; 513.731,90 ;100101T;JUAN56;;
G98-013A7;FOAM PADS;2520; 163,80 ; 412.778,15 ; 86.683,41 ; 499.461,57 ;100101T;JUAN56;;
G97-015D4;SET DE CUBIERTOS;1400; 278,46 ; 389.846,03 ; 81.867,67 ; 471.713,70 ;100101T;JUAN56;;
G97-017D2;STEEL MOULD;1440; 262,08 ; 377.397,17 ; 79.253,41 ; 456.650,57 ;100101T;JUAN56;;
G97-015H3;STEEL MOULD;1200; 311,22 ; 373.465,95 ; 78.427,85 ; 451.893,80 ;100101T;JUAN56;;
G98-008Q3;SOPORTE DE PLASTICO;648; 573,30 ; 371.500,34 ; 78.015,07 ; 449.515,41 ;100101T;JUAN56;;
G98-008O3;SOPORTE DE PLASTICO;864; 376,74 ; 325.505,06 ; 68.356,06 ; 393.861,12 ;100101T;JUAN56;;
G98-008R3;SOPORTE DE PLASTICO;864; 376,74 ; 325.505,06 ; 68.356,06 ; 393.861,12 ;100101T;JUAN56;;
G98-009N3;SOPORTE DE PLASTICO;2160; 147,42 ; 318.428,86 ; 66.870,06 ; 385.298,92 ;100101T;JUAN56;;
G98-009P3;SOPORTE DE PLASTICO;2160; 147,42 ; 318.428,86 ; 66.870,06 ; 385.298,92 ;100101T;JUAN56;;
G98-009I3;SOPORTE DE PLASTICO;864; 343,98 ; 297.200,27 ; 62.412,06 ; 359.612,33 ;100101T;JUAN56;;
G98-008B3;SOPORTE DE PLASTICO;2160; 131,04 ; 283.047,88 ; 59.440,05 ; 342.487,93 ;100101T;JUAN56;;
G98-009K3;SOPORTE DE PLASTICO;2160; 131,04 ; 283.047,88 ; 59.440,05 ; 342.487,93 ;100101T;JUAN56;;
G98-009L3;SOPORTE DE PLASTICO;2160; 131,04 ; 283.047,88 ; 59.440,05 ; 342.487,93 ;100101T;JUAN56;;
G98-009O3;SOPORTE DE PLASTICO;2160; 131,04 ; 283.047,88 ; 59.440,05 ; 342.487,93 ;100101T;JUAN56;;
G97-007A10;MOLDE DE PLASTICO;608; 458,64 ; 278.854,57 ; 58.559,46 ; 337.414,04 ;100101T;JUAN56;;
G92-025L3;SOPORTE DE PLASTICO;2592; 98,28 ; 254.743,09 ; 53.496,05 ; 308.239,14 ;100101T;JUAN56;;
G98-019C10;LUZ LED;1400; 180,18 ; 252.253,32 ; 52.973,20 ; 305.226,51 ;100101T;JUAN56;;
G98-009F3;SOPORTE DE PLASTICO;1080; 229,32 ; 247.666,89 ; 52.010,05 ; 299.676,94 ;100101T;JUAN56;;
G98-009H3;SOPORTE DE PLASTICO;2160; 114,66 ; 247.666,89 ; 52.010,05 ; 299.676,94 ;100101T;JUAN56;;
G98-021F3;SOPORTE DE PLASTICO;2160; 114,66 ; 247.666,89 ; 52.010,05 ; 299.676,94 ;100101T;JUAN56;;
G98-009G3;SOPORTE DE PLASTICO;864; 278,46 ; 240.590,69 ; 50.524,05 ; 291.114,74 ;100101T;JUAN56;;
G98-021K3;SOPORTE DE PLASTICO;1296; 180,18 ; 233.514,50 ; 49.038,04 ; 282.552,54 ;100101T;JUAN56;;
G98-008T3;SOPORTE DE PLASTICO;1080; 212,94 ; 229.976,40 ; 48.295,04 ; 278.271,44 ;100101T;JUAN56;;
G98-021H3;SOPORTE DE PLASTICO;2320; 98,28 ; 228.010,79 ; 47.882,27 ; 275.893,06 ;100101T;JUAN56;;
G98-021I3;SOPORTE DE PLASTICO;2320; 98,28 ; 228.010,79 ; 47.882,27 ; 275.893,06 ;100101T;JUAN56;;
G98-008S3;SOPORTE DE PLASTICO;864; 262,08 ; 226.438,30 ; 47.552,04 ; 273.990,34 ;100101T;JUAN56;;
G98-008G3;SOPORTE DE PLASTICO;1296; 163,80 ; 212.285,91 ; 44.580,04 ; 256.865,95 ;100101T;JUAN56;;
G98-008H3;SOPORTE DE PLASTICO;1296; 163,80 ; 212.285,91 ; 44.580,04 ; 256.865,95 ;100101T;JUAN56;;
G98-009C3;SOPORTE DE PLASTICO;2160; 98,28 ; 212.285,91 ; 44.580,04 ; 256.865,95 ;100101T;JUAN56;;
G98-008J3;SOPORTE DE PLASTICO;432; 458,64 ; 198.133,51 ; 41.608,04 ; 239.741,55 ;100101T;JUAN56;;
G65-088F1;ARTICULO DOMESTICO DE PLASTICO;280; 687,96 ; 192.629,80 ; 40.452,26 ; 233.082,06 ;100101T;JUAN56;;
G98-021D3;SOPORTE DE PLASTICO;864; 212,94 ; 183.981,12 ; 38.636,04 ; 222.617,15 ;100101T;JUAN56;;
G98-008I3;SOPORTE DE PLASTICO;1152; 147,42 ; 169.828,73 ; 35.664,03 ; 205.492,76 ;100101T;JUAN56;;
G98-008C3;SOPORTE DE PLASTICO;1728; 98,28 ; 169.828,73 ; 35.664,03 ; 205.492,76 ;100101T;JUAN56;;
G98-008U3;SOPORTE DE PLASTICO;1728; 98,28 ; 169.828,73 ; 35.664,03 ; 205.492,76 ;100101T;JUAN56;;
G98-008V3;SOPORTE DE PLASTICO;1728; 98,28 ; 169.828,73 ; 35.664,03 ; 205.492,76 ;100101T;JUAN56;;
G98-008X3;SOPORTE DE PLASTICO;1080; 147,42 ; 159.214,43 ; 33.435,03 ; 192.649,46 ;100101T;JUAN56;;
G98-008E3;SOPORTE DE PLASTICO;864; 180,18 ; 155.676,33 ; 32.692,03 ; 188.368,36 ;100101T;JUAN56;;
G98-008F3;SOPORTE DE PLASTICO;1296; 114,66 ; 148.600,14 ; 31.206,03 ; 179.806,16 ;100101T;JUAN56;;
G98-008Y3;SOPORTE DE PLASTICO;1296; 114,66 ; 148.600,14 ; 31.206,03 ; 179.806,16 ;100101T;JUAN56;;
G94-005S77;SOPORTE DE ACERO;180; 507,78 ; 91.400,88 ; 19.194,18 ; 110.595,06 ;100101T;JUAN56;;
G93-028C7;VELA;680; 98,28 ; 66.830,75 ; 14.034,46 ; 80.865,21 ;100101T;JUAN56;;
G98-008K3;SOPORTE DE PLASTICO;370; 98,28 ; 36.363,79 ; 7.636,40 ; 44.000,19 ;100101T;JUAN56;;
G95-026E7;LUZ LED;80; 131,04 ; 10.483,25 ; 2.201,48 ; 12.684,74 ;100101T;JUAN56;;
G94-011J7;KNIFE; 1.008 ; 677,23 ; 682.647,90 ; 143.356,06 ; 826.003,96 ;088924b ;JUAN55;;
G94-011U7;KNIFE; 1.008 ; 677,23 ; 682.647,90 ; 143.356,06 ; 826.003,96 ;088924b ;JUAN55;;
G94-011Q7;KNIFE;1008; 561,13 ; 565.622,54 ; 118.780,73 ; 684.403,28 ;088924b ;JUAN55;;
G94-011R7;KNIFE;1008; 561,13 ; 565.622,54 ; 118.780,73 ; 684.403,28 ;088924b ;JUAN55;;
G94-011S5;KNIFE;720; 677,23 ; 487.605,64 ; 102.397,18 ; 590.002,83 ;088924b ;JUAN55;;
G94-011D5;KNIFE;300; 1.509,26 ; 452.776,67 ; 95.083,10 ; 547.859,77 ;088924b ;JUAN55;;
G94-011P5;KNIFE;720; 619,18 ; 445.810,87 ; 93.620,28 ; 539.431,16 ;088924b ;JUAN55;;
G94-011B5;KNIFE;300; 1.393,16 ; 417.947,69 ; 87.769,02 ; 505.716,71 ;088924b ;JUAN55;;
G94-011L5;KNIFE;600; 696,58 ; 417.947,69 ; 87.769,02 ; 505.716,71 ;088924b ;JUAN55;;
G94-011G5;KNIFE;360; 1.122,27 ; 404.016,10 ; 84.843,38 ; 488.859,48 ;088924b ;JUAN55;;
G94-011W5;KNIFE;720; 561,13 ; 404.016,10 ; 84.843,38 ; 488.859,48 ;088924b ;JUAN55;;
G94-011E5;KNIFE;240; 1.644,70 ; 394.728,38 ; 82.892,96 ; 477.621,34 ;088924b ;JUAN55;;
G94-011K5;KNIFE;720; 541,78 ; 390.084,51 ; 81.917,75 ; 472.002,26 ;088924b ;JUAN55;;
G96-001F5;SOPORTE DE PLASTICO;1050; 367,64 ; 386.021,13 ; 81.064,44 ; 467.085,57 ;088924b ;JUAN55;;
G94-011T5;KNIFE;720; 483,74 ; 348.289,74 ; 73.140,85 ; 421.430,59 ;088924b ;JUAN55;;
G96-015F7;LUZ LED;700; 483,74 ; 338.615,03 ; 71.109,16 ; 409.724,18 ;088924b ;JUAN55;;
G96-015G7;LUZ LED;700; 483,74 ; 338.615,03 ; 71.109,16 ; 409.724,18 ;088924b ;JUAN55;;
G94-011O5;KNIFE;720; 464,39 ; 334.358,15 ; 70.215,21 ; 404.573,37 ;088924b ;JUAN55;;
G96-023T3;SOPORTE DE PLASTICO;1296; 251,54 ; 325.999,20 ; 68.459,83 ; 394.459,03 ;088924b ;JUAN55;;
G96-021G3;SOPORTE DE PLASTICO;1080; 290,24 ; 313.460,77 ; 65.826,76 ; 379.287,53 ;088924b ;JUAN55;;
G96-023G3;SOPORTE DE PLASTICO;576; 541,78 ; 312.067,61 ; 65.534,20 ; 377.601,81 ;088924b ;JUAN55;;
G96-023H3;SOPORTE DE PLASTICO;576; 541,78 ; 312.067,61 ; 65.534,20 ; 377.601,81 ;088924b ;JUAN55;;
G96-023W3;SOPORTE DE PLASTICO;1152; 270,89 ; 312.067,61 ; 65.534,20 ; 377.601,81 ;088924b ;JUAN55;;
G96-003A15;KNIFE SET;700; 445,04 ; 311.525,83 ; 65.420,42 ; 376.946,25 ;088924b ;JUAN55;;
G96-001G5;SOPORTE DE PLASTICO;2650; 116,10 ; 307.655,94 ; 64.607,75 ; 372.263,69 ;088924b ;JUAN55;;
G96-023I3;SOPORTE DE PLASTICO;576; 522,43 ; 300.922,34 ; 63.193,69 ; 364.116,03 ;088924b ;JUAN55;;
G96-023J3;SOPORTE DE PLASTICO;576; 522,43 ; 300.922,34 ; 63.193,69 ; 364.116,03 ;088924b ;JUAN55;;
G96-023R3;SOPORTE DE PLASTICO;1152; 251,54 ; 289.777,07 ; 60.853,18 ; 350.630,25 ;088924b ;JUAN55;;
G96-023V3;SOPORTE DE PLASTICO;1152; 251,54 ; 289.777,07 ; 60.853,18 ; 350.630,25 ;088924b ;JUAN55;;
G96-001A3;CERAMIC STATUETTE;240; 1.122,27 ; 269.344,07 ; 56.562,25 ; 325.906,32 ;088924b ;JUAN55;;
G96-023A3/G96-012A10;SOPORTE DE PLASTICO;1152; 232,19 ; 267.486,52 ; 56.172,17 ; 323.658,69 ;088924b ;JUAN55;;
G96-023B3/G96-012B10;SOPORTE DE PLASTICO;1152; 232,19 ; 267.486,52 ; 56.172,17 ; 323.658,69 ;088924b ;JUAN55;;
G96-023K3;SOPORTE DE PLASTICO;432; 580,48 ; 250.768,62 ; 52.661,41 ; 303.430,02 ;088924b ;JUAN55;;
G96-023L3;SOPORTE DE PLASTICO;432; 580,48 ; 250.768,62 ; 52.661,41 ; 303.430,02 ;088924b ;JUAN55;;
G96-023E3/G96-012C10;SOPORTE DE PLASTICO;1728; 135,45 ; 234.050,71 ; 49.150,65 ; 283.201,36 ;088924b ;JUAN55;;
FIND-T002-A30;SOPORTE DE ACERO;2000; 116,10 ; 232.193,16 ; 48.760,56 ; 280.953,73 ;088924b ;JUAN55;;
FIND-T002-A11;SOPORTE DE ACERO;2000; 116,10 ; 232.193,16 ; 48.760,56 ; 280.953,73 ;088924b ;JUAN55;;
FIND-T002-A12;SOPORTE DE ACERO;2000; 116,10 ; 232.193,16 ; 48.760,56 ; 280.953,73 ;088924b ;JUAN55;;
FIND-T002-A25;SOPORTE DE ACERO;2000; 116,10 ; 232.193,16 ; 48.760,56 ; 280.953,73 ;088924b ;JUAN55;;
FIND-T002-A31;SOPORTE DE ACERO;2000; 116,10 ; 232.193,16 ; 48.760,56 ; 280.953,73 ;088924b ;JUAN55;;
